species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name
4139;2473958;Perdix perdix;Perdix;Phasianidae;Animalia
4140;7775149;Dryobotodes eremita;Dryobotodes;Noctuidae;Animalia
4141;1766210;Amphipyra tragopoginis;Amphipyra;Noctuidae;Animalia
4142;5752979;Strophosoma melanogrammum;Strophosoma;Curculionidae;Animalia
4143;1311671;Vespula vulgaris;Vespula;Vespidae;Animalia
4144;1700023;Gomphocerippus rufus;Gomphocerippus;Acrididae;Animalia
4145;1683331;Conocephalus dorsalis;Conocephalus;Tettigoniidae;Animalia
4146;4997515;Copris lunaris;Copris;Scarabaeidae;Animalia
4147;1970213;Cosmorhoe ocellata;Cosmorhoe;Geometridae;Animalia
4148;1970259;Selidosema taeniolaria;Selidosema;Geometridae;Animalia
4149;1873079;Plodia interpunctella;Plodia;Pyralidae;Animalia
4150;1771509;Tholera decimalis;Tholera;Noctuidae;Animalia
4151;8347376;Tettigonia cantans;Tettigonia;Tettigoniidae;Animalia
4152;4448819;Thanasimus formicarius;Thanasimus;Cleridae;Animalia
4153;1039006;Nicrophorus vespilloides;Nicrophorus;Silphidae;Animalia
4154;2487866;Poecile montanus;Poecile;Paridae;Animalia
4155;7964291;Felis silvestris;Felis;Felidae;Animalia
4156;1893137;Arethusana arethusa;Arethusana;Nymphalidae;Animalia
4157;2100670;Myrmeleon formicarius;Myrmeleon;Myrmeleontidae;Animalia
4158;1541740;Volucella inanis;Volucella;Syrphidae;Animalia
4159;1523628;Callopistromyia annulipes;Callopistromyia;Ulidiidae;Animalia
4160;1659278;Asilus crabroniformis;Asilus;Asilidae;Animalia
4161;1771245;Agrotis ipsilon;Agrotis;Noctuidae;Animalia
4162;1760593;Trachea atriplicis;Trachea;Noctuidae;Animalia
4163;4533714;Agrotis bigramma;Agrotis;Noctuidae;Animalia
4164;2226990;Pacifastacus leniusculus;Pacifastacus;Astacidae;Animalia
4165;8138711;Apatura ilia;Apatura;Nymphalidae;Animalia
4166;1683918;Antaxius sorrezensis;Antaxius;Tettigoniidae;Animalia
4167;5011181;Curculio glandium;Curculio;Curculionidae;Animalia
4168;2016266;Aphrophora alni;Aphrophora;Aphrophoridae;Animalia
4169;1695052;Barbitistes serricauda;Barbitistes;Tettigoniidae;Animalia
4170;4535529;Brintesia circe;Brintesia;Nymphalidae;Animalia
4171;5116620;Eilema lurideola;Eilema;Erebidae;Animalia
4172;4966730;Neophron perenopterus;Neophron;Accipitridae;Animalia
4173;1710920;Stenobothrus nigromaculatus;Stenobothrus;Acrididae;Animalia
4174;5118996;Stauropus fagi;Stauropus;Notodontidae;Animalia
4175;5146611;Idaea humiliata;Idaea;Geometridae;Animalia
4176;5144805;Scopula ornata;Scopula;Geometridae;Animalia
4177;1839851;Pleurota aristella;Pleurota;Oecophoridae;Animalia
4178;7845669;Somatochlora metallica;Somatochlora;Corduliidae;Animalia
4179;4534686;Heliothis viriplaca;Heliothis;Noctuidae;Animalia
4180;1057362;Polyphylla fullo;Polyphylla;Melolonthidae;Animalia
4181;1821856;Euproctis chrysorrhoea;Euproctis;Erebidae;Animalia
4182;1819145;Calliteara pudibunda;Calliteara;Erebidae;Animalia
4183;5113234;Herminia tarsipennalis;Herminia;Erebidae;Animalia
4184;1804906;Cybosia mesomella;Cybosia;Erebidae;Animalia
4185;5144543;Siona lineata;Siona;Geometridae;Animalia
4186;1978776;Campaea margaritaria;Campaea;Geometridae;Animalia
4187;1864377;Deilephila elpenor;Deilephila;Sphingidae;Animalia
4188;1964653;Epirrhoe tristata;Epirrhoe;Geometridae;Animalia
4189;1888484;Chrysocrambus linetella;Chrysocrambus;Crambidae;Animalia
4190;4989308;Calosoma sycophanta;Calosoma;Carabidae;Animalia
4191;5109661;Cucullia verbasci;Cucullia;Noctuidae;Animalia
4192;4531659;Chrysocrambus craterella;Chrysocrambus;Crambidae;Animalia
4193;5147232;Idaea trigeminata;Idaea;Geometridae;Animalia
4194;8036818;Oenopia lyncea;Oenopia;Coccinellidae;Animalia
4195;2158854;Neoscona subfusca;Neoscona;Araneidae;Animalia
4196;1722140;Eumodicogryllus bordigalensis;Eumodicogryllus;Gryllidae;Animalia
4197;1967265;Aspitates ochrearia;Aspitates;Geometridae;Animalia
4198;5789279;Sternula albifrons;Sternula;Laridae;Animalia
4199;2492950;Sylvia cantillans;Sylvia;Sylviidae;Animalia
4200;5225191;Chalcides striatus;Chalcides;Scincidae;Animalia
4201;8796529;Malpolon monspessulanus;Malpolon;Lamprophiidae;Animalia
4202;2496464;Clamator glandarius;Clamator;Cuculidae;Animalia
4203;2493128;Acrocephalus arundinaceus;Acrocephalus;Acrocephalidae;Animalia
4204;2493214;Hippolais polyglotta;Hippolais;Acrocephalidae;Animalia
4205;9584698;Falco naumanni;Falco;Falconidae;Animalia
4206;1792061;Egira conspicillaris;Egira;Noctuidae;Animalia
4207;5744106;Cantharis rustica;Cantharis;Cantharidae;Animalia
4208;1867928;Saturnia pyri;Saturnia;Saturniidae;Animalia
4209;5035813;Lasius emarginatus;Lasius;Formicidae;Animalia
4210;1962204;Selenia dentaria;Selenia;Geometridae;Animalia
4211;1989428;Chloroclystis v-ata;Chloroclystis;Geometridae;Animalia
4212;1770772;Agrotis puta;Agrotis;Noctuidae;Animalia
4213;1798933;Orthosia cruda;Orthosia;Noctuidae;Animalia
4214;1962265;Selenia tetralunaria;Selenia;Geometridae;Animalia
4215;4990195;Coccinella undecimpunctata;Coccinella;Coccinellidae;Animalia
4216;4470286;Acilius sulcatus;Acilius;Dytiscidae;Animalia
4217;1975793;Anticlea derivata;Anticlea;Geometridae;Animalia
4218;2294287;Helix pomatia;Helix;Helicidae;Animalia
4219;2493118;Acrocephalus scirpaceus;Acrocephalus;Acrocephalidae;Animalia
4220;2480964;Morus bassanus;Morus;Sulidae;Animalia
4221;1728586;Pyrgomorpha conica;Pyrgomorpha;Pyrgomorphidae;Animalia
4222;2481784;Numenius phaeopus;Numenius;Scolopacidae;Animalia
4223;1428835;Trithemis annulata;Trithemis;Libellulidae;Animalia
4224;2211355;Porcellionides pruinosus;Porcellionides;Porcellionidae;Animalia
4225;2481744;Calidris melanotos;Calidris;Scolopacidae;Animalia
4226;1419912;Labidura riparia;Labidura;Labiduridae;Animalia
4227;1761735;Mormo maura;Mormo;Noctuidae;Animalia
4228;2294103;Arion rufus;Arion;Arionidae;Animalia
4229;1890772;Pyrausta purpuralis;Pyrausta;Crambidae;Animalia
4230;1792996;Peridroma saucia;Peridroma;Noctuidae;Animalia
4231;1770307;Luperina testacea;Luperina;Noctuidae;Animalia
4232;2078942;Zicrona caerulea;Zicrona;Pentatomidae;Animalia
4233;1878804;Mecyna asinalis;Mecyna;Crambidae;Animalia
4234;2203739;Armadillidium nasatum;Armadillidium;Armadillidiidae;Animalia
4235;1771678;Xanthia icteritia;Xanthia;Noctuidae;Animalia
4236;4470451;Carabus coriaceus;Carabus;Carabidae;Animalia
4237;1986157;Xanthorhoe fluctuata;Xanthorhoe;Geometridae;Animalia
4238;1758878;Eupsilia transversa;Eupsilia;Noctuidae;Animalia
4239;5882898;Lycaena tityrus;Lycaena;Lycaenidae;Animalia
4240;1577153;Hermetia illucens;Hermetia;Stratiomyidae;Animalia
4241;1638597;Lipoptena cervi;Lipoptena;Hippoboscidae;Animalia
4242;2394563;Micropterus salmoides;Micropterus;Centrarchidae;Animalia
4243;2492371;Montifringilla nivalis;Montifringilla;Passeridae;Animalia
4244;1968867;Colotois pennaria;Colotois;Geometridae;Animalia
4245;5231630;Acanthis flammea;Acanthis;Fringillidae;Animalia
4246;2498388;Aix galericulata;Aix;Anatidae;Animalia
4247;2480524;Buteo lagopus;Buteo;Accipitridae;Animalia
4248;2481205;Rissa tridactyla;Rissa;Laridae;Animalia
4249;2481342;Uria aalge;Uria;Alcidae;Animalia
4250;2481172;Larus marinus;Larus;Laridae;Animalia
4251;2498285;Mergellus albellus;Mergellus;Anatidae;Animalia
4252;2484918;Tichodroma muraria;Tichodroma;Tichodromidae;Animalia
4253;7341522;Phylloscopus humei;Phylloscopus;Phylloscopidae;Animalia
4254;2481743;Calidris maritima;Calidris;Scolopacidae;Animalia
4255;2498257;Aythya affinis;Aythya;Anatidae;Animalia
4256;2395462;Lipophrys pholis;Lipophrys;Blenniidae;Animalia
4257;5727892;Tritia reticulata;Tritia;Nassariidae;Animalia
4258;9751099;Cairina moschata;Cairina;Anatidae;Animalia
4259;8062758;Monochamus galloprovincialis;Monochamus;Cerambycidae;Animalia
4260;2227300;Procambarus clarkii;Procambarus;Cambaridae;Animalia
4261;1423011;Erythromma viridulum;Erythromma;Coenagrionidae;Animalia
4262;1423317;Ischnura pumilio;Ischnura;Coenagrionidae;Animalia
4263;2278938;Echinocardium cordatum;Echinocardium;Loveniidae;Animalia
4264;1687559;Polysarcus denticauda;Polysarcus;Tettigoniidae;Animalia
4265;1704142;Podisma pedestris;Podisma;Acrididae;Animalia
4266;7820753;Magallana gigas;Magallana;Ostreidae;Animalia
4267;5190299;Gibbula magus;Gibbula;Trochidae;Animalia
4268;1705589;Cophopodisma pyrenaea;Cophopodisma;Acrididae;Animalia
4269;1699913;Gomphocerus sibiricus;Gomphocerus;Acrididae;Animalia
4270;2435035;Felis catus;Felis;Felidae;Animalia
4271;1685280;Platycleis intermedia;Platycleis;Tettigoniidae;Animalia
4272;5207765;Gobio occitaniae;Gobio;Cyprinidae;Animalia
4273;2301117;Littorina littorea;Littorina;Littorinidae;Animalia
4274;2498352;Somateria mollissima;Somateria;Anatidae;Animalia
4275;2498255;Aythya ferina;Aythya;Anatidae;Animalia
4276;2367196;Cyprinus rubrofuscus;Cyprinus;Cyprinidae;Animalia
4277;4496895;Cynips quercusfolii;Cynips;Cynipidae;Animalia
4278;8270406;Erynnis tages;Erynnis;Hesperiidae;Animalia
4279;1734453;Euthrix potatoria;Euthrix;Lasiocampidae;Animalia
4280;5216024;Raja clavata;Raja;Rajidae;Animalia
4281;7576840;Hylotrupes bajulus;Hylotrupes;Cerambycidae;Animalia
4282;2359706;Rutilus rutilus;Rutilus;Cyprinidae;Animalia
4283;1425203;Aeshna affinis;Aeshna;Aeshnidae;Animalia
4284;8189761;Brenthis hecate;Brenthis;Nymphalidae;Animalia
4285;1708403;Chorthippus binotatus;Chorthippus;Acrididae;Animalia
4286;1683909;Antaxius pedestris;Antaxius;Tettigoniidae;Animalia
4287;1312773;Camponotus herculeanus;Camponotus;Formicidae;Animalia
4288;2481765;Calidris canutus;Calidris;Scolopacidae;Animalia
4289;4457477;Meloe violaceus;Meloe;Meloidae;Animalia
4290;7870336;Zygaena rhadamanthus;Zygaena;Zygaenidae;Animalia
4291;8277073;Alca torda;Alca;Alcidae;Animalia
4292;2432655;Rhinolophus ferrumequinum;Rhinolophus;Rhinolophidae;Animalia
4293;4409628;Gobio gobio;Gobio;Cyprinidae;Animalia
4294;2394486;Lepomis gibbosus;Lepomis;Centrarchidae;Animalia
4295;1947335;Carterocephalus palaemon;Carterocephalus;Hesperiidae;Animalia
4296;1692407;Uromenus brevicollis;Uromenus;Tettigoniidae;Animalia
4297;4462028;Clytra quadripunctata;Clytra;Chrysomelidae;Animalia
4298;4448534;Dendroxena quadrimaculata;Dendroxena;Silphidae;Animalia
4299;1340305;Bombus pratorum;Bombus;Apidae;Animalia
4300;1012292;Ommatoiulus sabulosus;Ommatoiulus;Julidae;Animalia
4301;2286550;Acanthocardia tuberculata;Acanthocardia;Cardiidae;Animalia
4302;5141297;Zerynthia rumina;Zerynthia;Papilionidae;Animalia
4303;8190231;Corbicula fluminea;Corbicula;Cyrenidae;Animalia
4304;1704146;Podisma dechambrei;Podisma;Acrididae;Animalia
4305;2151378;Meta menardi;Meta;Tetragnathidae;Animalia
4306;4364689;Ocenebra erinaceus;Ocenebra;Muricidae;Animalia
4307;5105929;Zygaena lavandulae;Zygaena;Zygaenidae;Animalia
4308;1922197;Laeosopis roboris;Laeosopis;Lycaenidae;Animalia
4309;2432470;Myotis emarginatus;Myotis;Vespertilionidae;Animalia
4310;2294129;Rumina decollata;Rumina;Achatinidae;Animalia
4311;2296011;Vallonia costata;Vallonia;Valloniidae;Animalia
4312;1860973;Adela reaumurella;Adela;Adelidae;Animalia
4313;9415596;Eremophila alpestris;Eremophila;Alaudidae;Animalia
4314;1886251;Spoladea recurvalis;Spoladea;Crambidae;Animalia
4315;10583426;Rhizostoma octopus;Rhizostoma;Rhizostomatidae;Animalia
4316;1426058;Ophiogomphus cecilia;Ophiogomphus;Gomphidae;Animalia
4317;2481121;Chlidonias hybrida;Chlidonias;Laridae;Animalia
4318;2491719;Plectrophenax nivalis;Plectrophenax;Calcariidae;Animalia
4319;1544340;Merodon equestris;Merodon;Syrphidae;Animalia
4320;4449375;Malachius bipustulatus;Malachius;Melyridae;Animalia
4321;5190767;Oxychilus draparnaudi;Oxychilus;Oxychilidae;Animalia
4322;1035578;Nebria brevicollis;Nebria;Carabidae;Animalia
4323;7642610;Danaus chrysippus;Danaus;Nymphalidae;Animalia
4324;4535510;Minois dryas;Minois;Nymphalidae;Animalia
4325;5166339;Lepas anatifera;Lepas;Lepadidae;Animalia
4326;1771531;Tholera cespitis;Tholera;Noctuidae;Animalia
4327;5141677;Heteropterus morpheus;Heteropterus;Hesperiidae;Animalia
4328;9326020;Gallus gallus;Gallus;Phasianidae;Animalia
4329;8429428;Limenitis camilla;Limenitis;Nymphalidae;Animalia
4330;2480491;Circus macrourus;Circus;Accipitridae;Animalia
4331;4361146;Aporrhais pespelecani;Aporrhais;Aporrhaidae;Animalia
4332;2481621;Stercorarius parasiticus;Stercorarius;Stercorariidae;Animalia
4333;1929270;Lycaena dispar;Lycaena;Lycaenidae;Animalia
4334;5219019;Mustela erminea;Mustela;Mustelidae;Animalia
4335;1471177;Eriothrix rufomaculatus;Eriothrix;Tachinidae;Animalia
4336;8892517;Psammodromus edwardsianus;Psammodromus;Lacertidae;Animalia
4337;2490956;Monticola saxatilis;Monticola;Muscicapidae;Animalia
4338;8029136;Helix melanostoma;Helix;Helicidae;Animalia
4339;1428334;Sympetrum danae;Sympetrum;Libellulidae;Animalia
4340;5959143;Bubo scandiacus;Bubo;Strigidae;Animalia
4341;1048319;Oulema melanopus;Oulema;Chrysomelidae;Animalia
4342;2481127;Larus hyperboreus;Larus;Laridae;Animalia
4343;5877911;Oenopia conglobata;Oenopia;Coccinellidae;Animalia
4344;2468542;Timon lepidus;Timon;Lacertidae;Animalia
4345;2481700;Scolopax rusticola;Scolopax;Scolopacidae;Animalia
4346;2131880;Penthaleus major;Penthaleus;Penthaleidae;Animalia
4347;2021041;Himacerus apterus;Himacerus;Nabidae;Animalia
4348;1334821;Anthidium manicatum;Anthidium;Megachilidae;Animalia
4349;1348914;Colletes hederae;Colletes;Colletidae;Animalia
4350;1963306;Thalera fimbrialis;Thalera;Geometridae;Animalia
4351;2159482;Aculepeira armida;Aculepeira;Araneidae;Animalia
4352;5169968;Segestria florentina;Segestria;Segestriidae;Animalia
4353;1899433;Melitaea athalia;Melitaea;Nymphalidae;Animalia
4354;4525859;Pyropteron chrysidiforme;Pyropteron;Sesiidae;Animalia
4355;4553430;Dicranopalpus ramosus;Dicranopalpus;Phalangiidae;Animalia
4356;1911467;Coenonympha gardetta;Coenonympha;Nymphalidae;Animalia
4357;4559631;Anodonta anatina;Anodonta;Unionidae;Animalia
4358;7553038;Brachypera zoilus;Brachypera;Curculionidae;Animalia
4359;5138561;Plebejus argus;Plebejus;Lycaenidae;Animalia
4360;1737437;Clepsis dumicolana;Clepsis;Tortricidae;Animalia
4361;2431886;Triturus marmoratus;Triturus;Salamandridae;Animalia
4362;4452258;Tytthaspis sedecimpunctata;Tytthaspis;Coccinellidae;Animalia
4363;1098084;Certallum ebulinum;Certallum;Cerambycidae;Animalia
4364;2481285;Thalasseus elegans;Thalasseus;Laridae;Animalia
4365;2494459;Carpodacus erythrinus;Carpodacus;Fringillidae;Animalia
4366;1313740;Camponotus vagus;Camponotus;Formicidae;Animalia
4367;4486283;Ischnodemus sabuleti;Ischnodemus;Blissidae;Animalia
4368;2480850;Ixobrychus minutus;Ixobrychus;Ardeidae;Animalia
4369;1347677;Sphex funerarius;Sphex;Sphecidae;Animalia
4370;5149474;Aplasta ononaria;Aplasta;Geometridae;Animalia
4371;1861862;Hemaris tityus;Hemaris;Sphingidae;Animalia
4372;1952816;Watsonalla uncinula;Watsonalla;Drepanidae;Animalia
4373;1920237;Pontia callidice;Pontia;Pieridae;Animalia
4374;5145409;Scopula floslactata;Scopula;Geometridae;Animalia
4375;8352804;Dicranocephalus albipes;Dicranocephalus;Stenocephalidae;Animalia
4376;8356016;Aricia eumedon;Aricia;Lycaenidae;Animalia
4377;1046592;Lytta vesicatoria;Lytta;Meloidae;Animalia
4378;5791733;Anax ephippiger;Anax;Aeshnidae;Animalia
4379;2481156;Larus glaucoides;Larus;Laridae;Animalia
4380;5113621;Cryphia domestica;Cryphia;Noctuidae;Animalia
4381;1732565;Gastropacha quercifolia;Gastropacha;Lasiocampidae;Animalia
4382;2481958;Gavia stellata;Gavia;Gaviidae;Animalia
4383;5229380;Puffinus puffinus;Puffinus;Procellariidae;Animalia
4384;1316376;Messor barbarus;Messor;Formicidae;Animalia
4385;2493090;Phylloscopus proregulus;Phylloscopus;Phylloscopidae;Animalia
4386;1819873;Orgyia antiqua;Orgyia;Erebidae;Animalia
4387;1785185;Chrysodeixis chalcites;Chrysodeixis;Noctuidae;Animalia
4388;2000152;Periplaneta americana;Periplaneta;Blattidae;Animalia
4389;4485895;Eurydema ventralis;Eurydema;Pentatomidae;Animalia
4390;4410657;Lumbricus terrestris;Lumbricus;Lumbricidae;Animalia
4391;2169069;Menemerus semilimbatus;Menemerus;Salticidae;Animalia
4392;5229230;Sterna paradisaea;Sterna;Laridae;Animalia
4393;4562917;Cochlicella acuta;Cochlicella;Geomitridae;Animalia
4394;2481221;Xema sabini;Xema;Laridae;Animalia
4395;7567645;Anguis veronensis;Anguis;Anguidae;Animalia
4396;7516869;Euphydryas cynthia;Euphydryas;Nymphalidae;Animalia
4397;4506278;Mutilla europaea;Mutilla;Mutillidae;Animalia
4398;2103083;Libelloides longicornis;Libelloides;Ascalaphidae;Animalia
4399;5169129;Lycosa tarantula;Lycosa;Lycosidae;Animalia
4400;5959617;Coronella austriaca;Coronella;Colubridae;Animalia
4401;5228228;Tetrax tetrax;Tetrax;Otididae;Animalia
4402;5739290;Phalaropus lobatus;Phalaropus;Scolopacidae;Animalia
4403;4506137;Ronisia brutia;Ronisia;Mutillidae;Animalia
4404;2482051;Podiceps grisegena;Podiceps;Podicipedidae;Animalia
4405;1862728;Hyles gallii;Hyles;Sphingidae;Animalia
4406;5035785;Lasius niger;Lasius;Formicidae;Animalia
4407;2431885;Triturus cristatus;Triturus;Salamandridae;Animalia
4408;1789086;Hecatera bicolorata;Hecatera;Noctuidae;Animalia
4409;2492605;Ficedula parva;Ficedula;Muscicapidae;Animalia
4410;2474621;Porzana porzana;Porzana;Rallidae;Animalia
4411;1864161;Proserpinus proserpina;Proserpinus;Sphingidae;Animalia
4412;1043495;Chilocorus bipustulatus;Chilocorus;Coccinellidae;Animalia
4413;5113597;Cryphia muralis;Cryphia;Noctuidae;Animalia
4414;4391944;Chorosoma schillingii;Chorosoma;Rhopalidae;Animalia
4415;5151589;Blatta orientalis;Blatta;Blattidae;Animalia
4416;5171231;Cyrtophora citricola;Cyrtophora;Araneidae;Animalia
4417;5739559;Barbus meridionalis;Barbus;Cyprinidae;Animalia
4418;4535634;Lasiommata petropolitana;Lasiommata;Nymphalidae;Animalia
4419;5759492;Abia sericea;Abia;Cimbicidae;Animalia
4420;1861673;Marumba quercus;Marumba;Sphingidae;Animalia
4421;4488939;Dictyla humuli;Dictyla;Tingidae;Animalia
4422;1358088;Andrena cineraria;Andrena;Andrenidae;Animalia
4423;5137695;Colias phicomone;Colias;Pieridae;Animalia
4424;1879452;Duponchelia fovealis;Duponchelia;Crambidae;Animalia
4425;4534681;Heliothis peltigera;Heliothis;Noctuidae;Animalia
4426;5232452;Branta hutchinsii;Branta;Anatidae;Animalia
4427;1879471;Hydriris ornatalis;Hydriris;Crambidae;Animalia
4428;2498387;Aix sponsa;Aix;Anatidae;Animalia
4429;2434806;Halichoerus grypus;Halichoerus;Phocidae;Animalia
4430;2474029;Alectoris chukar;Alectoris;Phasianidae;Animalia
4431;5858717;Helicella itala;Helicella;Geomitridae;Animalia
4432;6097784;Cassida viridis;Cassida;Chrysomelidae;Animalia
4433;5124911;Aglia tau;Aglia;Saturniidae;Animalia
4434;2430565;Pelobates cultripes;Pelobates;Pelobatidae;Animalia
4435;1940575;Synanthedon tipuliformis;Synanthedon;Sesiidae;Animalia
4436;2286079;Crassostrea virginica;Crassostrea;Ostreidae;Animalia
4437;4468015;Polydrusus formosus;Polydrusus;Curculionidae;Animalia
4438;5742496;Panorpa germanica;Panorpa;Panorpidae;Animalia
4439;1048626;Plagiodera versicolora;Plagiodera;Chrysomelidae;Animalia
4440;4429033;Cidnopus pilosus;Cidnopus;Elateridae;Animalia
4441;7761138;Zygaena trifolii;Zygaena;Zygaenidae;Animalia
4442;4989378;Colymbetes fuscus;Colymbetes;Dytiscidae;Animalia
4443;4518735;Sarcophaga carnaria;Sarcophaga;Sarcophagidae;Animalia
4444;8109681;Caprimulgus europaeus;Caprimulgus;Caprimulgidae;Animalia
4445;1017419;Oxidus gracilis;Oxidus;Paradoxosomatidae;Animalia
4446;1068722;Nimbus contaminatus;Nimbus;Aphodiidae;Animalia
4447;1978770;Campaea honoraria;Campaea;Geometridae;Animalia
4448;2159970;Araneus marmoreus;Araneus;Araneidae;Animalia
4449;1079588;Osmoderma eremita;Osmoderma;Cetoniidae;Animalia
4450;2171960;Heliophanus apiatus;Heliophanus;Salticidae;Animalia
4451;2362030;Ctenopharyngodon idella;Ctenopharyngodon;Cyprinidae;Animalia
4452;1759083;Lacanobia oleracea;Lacanobia;Noctuidae;Animalia
4453;6097214;Diaphora mendica;Diaphora;Erebidae;Animalia
4454;4535583;Chazara briseis;Chazara;Nymphalidae;Animalia
4455;1039019;Nicrophorus interruptus;Nicrophorus;Silphidae;Animalia
4456;2141593;Amaurobius ferox;Amaurobius;Amaurobiidae;Animalia
4457;2294100;Arion hortensis;Arion;Arionidae;Animalia
4458;4470615;Carabus splendens;Carabus;Carabidae;Animalia
4459;4497124;Andricus quercuscalicis;Andricus;Cynipidae;Animalia
4460;8310060;Rhynchophorus ferrugineus;Rhynchophorus;Dryophthoridae;Animalia
4461;5152456;Nepa cinerea;Nepa;Nepidae;Animalia
4462;2103096;Libelloides ictericus;Libelloides;Ascalaphidae;Animalia
4463;2256644;Anemonia viridis;Anemonia;Actiniidae;Animalia
4464;2264423;Pelagia noctiluca;Pelagia;Pelagiidae;Animalia
4465;4528658;Alabonia geoffrella;Alabonia;Oecophoridae;Animalia
4466;9410678;Corneola squamatina;Corneola;Helicidae;Animalia
4467;1541116;Eristalis pertinax;Eristalis;Syrphidae;Animalia
4468;1430236;Oxygastra curtisii;Oxygastra;Corduliidae;Animalia
4469;5706486;Glis glis;Glis;Gliridae;Animalia
4470;1003567;Pectinatella magnifica;Pectinatella;Pectinatellidae;Animalia
4471;4457031;Stenoria analis;Stenoria;Meloidae;Animalia
4472;1031692;Graphopsocus cruciatus;Graphopsocus;Stenopsocidae;Animalia
4473;4532352;Hypena lividalis;Hypena;Erebidae;Animalia
4474;2021062;Cimex lectularius;Cimex;Cimicidae;Animalia
4475;5231244;Oenanthe deserti;Oenanthe;Muscicapidae;Animalia
